EventRecordID,TimeCreated.SystemTime,UtcTime,EventID,Computer,Image,CommandLine,ProcessGuid,ProcessId,User,ParentImage,ParentCommandLine,ParentProcessGuid,TargetFilename,QueryName,QueryResults,DestinationIp,DestinationHostname,DestinationPort,SourceIp,SourcePort,Protocol,Initiated,Hashes,CurrentDirectory,Description,Company,Product,Channel,Configuration,ConfigurationFileHash,Contents,Correlation,CreationUtcTime,DestinationIsIpv6,DestinationPortName,Execution.ProcessID,Execution.ThreadID,FileVersion,Hash,IntegrityLevel,Keywords,Level,LogonGuid,LogonId,Opcode,OriginalFileName,ParentProcessId,Provider.Guid,Provider.Name,QueryStatus,RuleName,SchemaVersion,Security.UserID,SourceHostname,SourceIsIpv6,SourcePortName,State,Task,TerminalSessionId,Version,xmlns
1832,2021-05-07T12:23:01.162508Z,2021-05-07 12:23:01.159,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3125-6095-2F05-000000001D00,788,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3123-6095-2E05-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,6660,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1833,2021-05-07T12:23:01.837503Z,2021-05-07 12:23:01.835,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3125-6095-3005-000000001D00,4348,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3125-6095-2F05-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,788,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1834,2021-05-07T12:23:01.961084Z,2021-05-07 12:23:01.085,22,MSEDGEWIN10,C:\Windows\System32\svchost.exe,,747F3D96-89A1-6095-1500-000000001D00,996,,,,,,wpad,::ffff:185.38.111.1;,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,3364,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,0,-,,S-1-5-18,,,,,22,,5,http://schemas.microsoft.com/win/2004/08/events/event
1835,2021-05-07T12:23:01.962136Z,2021-05-07 12:23:01.242,22,MSEDGEWIN10,C:\Windows\System32\svchost.exe,,747F3D96-89A1-6095-1500-000000001D00,996,,,,,,wpad.domain.name,::ffff:185.38.111.1;,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,3364,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,0,-,,S-1-5-18,,,,,22,,5,http://schemas.microsoft.com/win/2004/08/events/event
1836,2021-05-07T12:23:01.987606Z,2021-05-07 12:23:01.959,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3125-6095-3005-000000001D00,4348,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI43482\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:01.959,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1837,2021-05-07T12:23:01.987657Z,2021-05-07 12:23:01.959,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3125-6095-3005-000000001D00,4348,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI43482\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:01.959,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1838,2021-05-07T12:23:01.987683Z,2021-05-07 12:23:01.959,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3125-6095-3005-000000001D00,4348,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI43482\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:01.959,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1839,2021-05-07T12:23:02.019826Z,2021-05-07 12:23:02.004,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3125-6095-3005-000000001D00,4348,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI43482\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:02.004,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1840,2021-05-07T12:23:02.050486Z,2021-05-07 12:23:02.047,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3105-000000001D00,6564,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3125-6095-3005-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,4348,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1841,2021-05-07T12:23:02.388291Z,2021-05-07 12:23:02.385,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3205-000000001D00,6184,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3105-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,6564,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1842,2021-05-07T12:23:02.458515Z,2021-05-07 12:23:02.442,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3205-000000001D00,6184,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI61842\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:02.442,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1843,2021-05-07T12:23:02.458681Z,2021-05-07 12:23:02.442,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3205-000000001D00,6184,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI61842\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:02.442,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1844,2021-05-07T12:23:02.458723Z,2021-05-07 12:23:02.442,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3205-000000001D00,6184,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI61842\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:02.442,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1845,2021-05-07T12:23:02.523393Z,2021-05-07 12:23:02.490,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3205-000000001D00,6184,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI61842\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:02.490,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1846,2021-05-07T12:23:02.544961Z,2021-05-07 12:23:02.542,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3305-000000001D00,5004,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3205-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,6184,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1847,2021-05-07T12:23:02.942711Z,2021-05-07 12:23:01.818,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-3125-6095-2F05-000000001D00,788,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50681,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
1848,2021-05-07T12:23:02.976389Z,2021-05-07 12:23:02.974,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3405-000000001D00,4192,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3305-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,5004,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1849,2021-05-07T12:23:03.026116Z,2021-05-07 12:23:03.004,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3405-000000001D00,4192,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41922\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.004,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1850,2021-05-07T12:23:03.026142Z,2021-05-07 12:23:03.004,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3405-000000001D00,4192,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41922\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.004,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1851,2021-05-07T12:23:03.039224Z,2021-05-07 12:23:03.037,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3405-000000001D00,4192,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41922\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.037,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1852,2021-05-07T12:23:03.055685Z,2021-05-07 12:23:03.051,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3126-6095-3405-000000001D00,4192,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41922\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.051,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1853,2021-05-07T12:23:03.106777Z,2021-05-07 12:23:03.104,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3505-000000001D00,2076,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3126-6095-3405-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,4192,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1854,2021-05-07T12:23:03.443493Z,2021-05-07 12:23:03.440,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3605-000000001D00,4868,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3505-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,2076,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1855,2021-05-07T12:23:03.458993Z,2021-05-07 12:23:02.369,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-3126-6095-3105-000000001D00,6564,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50683,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
1856,2021-05-07T12:23:03.500449Z,2021-05-07 12:23:03.490,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3127-6095-3605-000000001D00,4868,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI48682\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.490,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1857,2021-05-07T12:23:03.500519Z,2021-05-07 12:23:03.490,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3127-6095-3605-000000001D00,4868,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI48682\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.490,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1858,2021-05-07T12:23:03.505824Z,2021-05-07 12:23:03.504,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3127-6095-3605-000000001D00,4868,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI48682\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.504,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1859,2021-05-07T12:23:03.551508Z,2021-05-07 12:23:03.536,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3127-6095-3605-000000001D00,4868,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI48682\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:23:03.536,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
1860,2021-05-07T12:23:03.567809Z,2021-05-07 12:23:03.564,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3705-000000001D00,4080,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3605-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,4868,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1861,2021-05-07T12:23:03.915165Z,2021-05-07 12:23:03.912,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3805-000000001D00,6760,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""ipconfig""
",747F3D96-3127-6095-3705-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,4080,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
1862,2021-05-07T12:23:03.990309Z,2021-05-07 12:23:02.957,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-3126-6095-3305-000000001D00,5004,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50685,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
